Latitude,SqFtTotLiving,SqFt2ndFloor,Longitude,YrBuilt,SqFtFinBasement,SqFt1stFloor
47.3032014,1330,0,-122.3690639,1975,430,900
47.5495289,990,0,-122.3908637,1917,0,990
47.6500904,1390,350,-122.383257,2015,500,540
47.6940018,1860,610,-122.2816291,1956,370,880
47.5742142,1310,0,-122.1239935,1963,0,1310
47.5989663,1470,0,-122.1203286,1958,0,1470
47.6214232,2050,0,-122.1476234,1966,0,2050
47.2942995,980,0,-122.3104361,1955,0,980
47.5656184,1560,0,-122.3917699,1911,140,1420
47.6832914,1640,0,-122.1112149,1974,290,1350
47.758615,2530,0,-122.3616011,1961,1070,1460
47.6348555,1820,910,-122.3002537,1925,0,910
47.7480579,3330,1390,-122.2291635,2019,520,1420
47.6779116,1930,0,-122.3990082,1932,370,970
47.5726174,3270,0,-122.2121056,1962,1340,1930
47.6274526,4490,1340,-122.3102667,1907,900,1550
47.5948868,1230,430,-122.2957497,2016,370,430
47.6954458,3160,1720,-122.1761246,2019,0,1440
47.4589229,1160,0,-122.3548645,1943,0,1160
47.7374024,2660,0,-122.1813072,1969,860,1800
47.6838575,810,0,-122.3586076,1910,0,810
47.4407444,2660,0,-122.1485222,1969,1280,1380
47.6999154,3230,0,-122.288166,1959,980,1460
47.5569219,1920,0,-122.1833951,1958,0,1920
47.5950054,1470,580,-122.3014433,2019,370,520
47.4964774,1500,0,-122.3221454,1968,0,1500
47.3191026,2560,0,-122.2161547,1950,720,1840
47.6648587,2510,0,-122.1520981,1976,950,1560
47.4648763,2150,0,-122.2158296,1953,800,1350
47.5074908,2540,0,-122.4754114,1973,1250,1290
47.374903,1300,0,-122.277415,1977,240,1060
47.6560933,1400,0,-122.329895,1921,0,1400
47.7752976,3360,0,-122.3623625,1962,1680,1680
47.7012017,1040,0,-122.359661,1942,0,1040
47.5632857,1360,0,-122.2814043,1954,200,1160
47.5612142,2620,0,-122.3163726,1916,1400,1220
47.5724378,4430,2270,-122.1325082,2019,0,2160
47.7157599,1640,710,-122.3410178,1980,0,930
47.6066315,1090,0,-122.2991693,1924,0,1090
47.6500496,1250,0,-122.4054449,1945,300,950
47.6771295,1180,480,-122.3877992,2016,220,480
47.6153811,2120,0,-122.1107492,1961,920,1200
47.614976,2890,800,-122.281937,1925,860,1230
47.6743107,1300,450,-122.3653912,2019,0,400
47.6757589,2220,0,-122.4047865,1925,450,1130
47.5109387,2330,1280,-122.362424,2018,0,1050
47.4825721,1660,0,-122.1097834,1958,0,1660
47.6038267,1260,540,-122.3035086,2016,180,540
47.548471,1170,390,-122.2875611,2018,0,390
47.6386733,1120,0,-122.3885122,1948,0,1120
47.4539366,2460,1010,-122.1478346,1967,0,1450
47.6685467,1530,0,-122.3040893,1949,310,1220
47.2924967,1050,0,-122.1871776,1962,0,1050
47.557324,2850,0,-122.1332743,1978,1240,1610
47.7111278,2720,0,-122.3604364,1980,1400,1320
47.6849752,2000,1010,-122.349358,2018,0,990
47.5102993,1510,0,-122.3846631,1952,0,1510
47.2862715,2240,0,-122.1952345,1968,0,1490
47.416067,510,0,-122.3169981,1942,0,510
47.2886633,1030,0,-122.2759426,1961,0,1030
47.6989866,1430,0,-122.2984902,1940,200,1230
47.61831,1280,0,-122.295125,1944,640,640
47.337286,2150,0,-122.3174757,1977,580,1570
47.741678,1500,0,-122.3577309,1946,0,1500
47.6428711,2930,0,-122.3932668,1923,1250,1180
47.6977818,2610,0,-122.3827271,1957,1100,1510
47.497868,1260,0,-122.0937195,1946,0,1260
47.6650724,1400,0,-122.2699274,1946,0,900
47.7161844,1370,0,-122.3381111,1950,0,1370
47.6655481,3710,680,-122.2048413,2016,1500,1530
47.7072334,3190,1860,-122.2304367,2018,0,1330
47.6223313,1480,530,-122.3185217,2018,0,480
47.5761797,1670,560,-122.410601,2018,540,570
47.5067408,2090,0,-122.161771,1968,1040,1050
47.5542264,1820,0,-122.2756841,1978,660,1160
47.687404,2010,920,-122.3711604,2000,0,1090
47.6941178,1870,510,-122.3769505,2015,510,510
47.5747472,2060,0,-122.3937592,1968,1030,1030
47.5934762,1340,560,-122.2964523,2017,220,560
47.6971139,1080,0,-122.3200627,1930,0,710
47.749384,2210,0,-122.2924995,1955,550,1660
47.4926456,1550,910,-122.2711367,2015,0,640
47.2632197,3590,1460,-122.2154735,2004,780,1350
47.6168568,1960,680,-122.2971853,2016,600,680
47.5927782,1500,0,-122.1343781,1957,0,1500
47.5220542,2650,0,-122.3392946,1966,1060,1590
47.5656343,3840,0,-122.1629487,1964,1890,1950
47.6456714,2810,1180,-122.4105836,1935,350,1280
47.6904613,1270,420,-122.3650769,2018,400,450
47.6071546,1370,380,-122.2845536,1919,0,990
47.6171152,1410,470,-122.2971708,2015,0,470
47.6382052,1290,0,-122.3911958,1946,190,1100
47.497485,3530,1280,-122.143456,2015,810,1440
47.5413213,1850,1070,-122.1224615,2003,0,780
47.3673576,1627,0,-122.1487227,1968,0,1627
47.6840346,1290,430,-122.3764409,2018,430,430
47.4934801,3850,1850,-122.1422057,2018,0,1210
47.384271,2960,0,-122.161816,1976,1200,1760
47.4956172,1680,0,-122.3149717,1926,470,1210
47.769778,2450,1400,-122.269277,2016,0,1050
47.5919917,1580,510,-122.3016303,2017,0,640
47.5567639,2680,0,-122.1723794,1964,0,2680
47.6908312,1630,780,-122.3052882,2019,280,570
47.601526,1120,400,-122.2991873,2019,320,400
47.5686313,720,0,-122.3797589,1943,0,720
47.6878269,1620,0,-122.3680556,1929,0,930
47.7483522,3370,1270,-122.2311193,2017,820,1280
47.7676311,3130,0,-122.2498689,1977,1220,1910
47.5984764,1170,390,-122.2984378,2016,0,390
47.5642645,3680,1400,-122.3937526,2019,660,1090
47.5660034,3370,0,-122.1552208,1969,1260,2110
47.6252585,2620,0,-122.2081548,1959,1170,1450
47.6211535,1310,410,-122.2979788,2017,440,460
47.7084889,1240,0,-122.2358215,1970,0,1240
47.699773,2610,680,-122.272446,1939,400,1280
47.5137351,1250,670,-122.3424403,2019,0,580
47.7136543,2340,0,-122.2138599,1970,860,1480
47.6658849,1240,0,-122.2850467,1956,0,1240
47.680267,1280,360,-122.290717,2015,460,460
47.4487232,3050,0,-122.1217999,2004,1080,1970
47.7297339,960,0,-122.3379685,1950,0,700
47.4036793,3010,1080,-122.4523616,1969,0,1930
47.6847084,900,0,-122.2929088,1941,0,900
47.7650913,980,0,-122.2915504,1950,0,980
47.53338,3550,2000,-122.172469,2018,0,1550
47.6218117,3290,0,-122.148705,1977,1430,1860
47.4046035,1460,0,-122.1779422,1983,0,1460
47.6038267,1470,590,-122.3035086,2016,290,590
47.6908312,1440,640,-122.3052882,2019,260,540
47.676106,1300,620,-122.401631,2019,0,680
47.4647387,2510,0,-122.1938402,1966,990,1520
47.5554824,2040,0,-122.3799725,1961,900,1140
47.6883566,1270,0,-122.3818747,1941,230,1040
47.7424964,1450,0,-122.3250187,1952,0,1450
47.727869,1940,0,-122.2975615,1970,680,1260
47.5506447,1840,0,-122.3096107,1950,640,1200
47.5022204,910,0,-122.2672669,1910,0,910
47.3798894,2080,0,-122.2150458,1958,1040,1040
47.680164,1280,360,-122.290694,2015,460,460
47.6346995,2580,800,-122.3500524,1919,890,890
47.5491864,2770,0,-122.1598213,1980,1120,1650
47.5424421,2240,970,-122.1681293,1968,0,1270
47.3172563,2100,0,-122.3411301,1977,900,1200
47.5551207,1150,0,-122.2919652,1972,0,1150
47.715732,780,0,-122.2855633,1937,0,780
47.5770253,890,0,-122.3969722,1923,0,890
47.7631859,2470,0,-122.2766207,1958,1020,1450
47.5332116,3130,1760,-122.1738809,2017,0,1370
47.7751673,1660,0,-122.3085158,1947,0,1660
47.6958545,2680,0,-122.393586,1947,1340,1340
47.5737646,1300,0,-122.1324659,1954,0,1300
47.2971241,2900,0,-122.190784,1975,1400,1500
47.4629738,1320,0,-122.3602569,1940,0,910
47.5076929,1650,600,-122.2329055,1921,0,1050
47.6915251,1630,780,-122.3057347,2019,280,570
47.5053334,2120,0,-122.3742696,1963,850,1270
47.3265133,1040,0,-122.2616359,1965,0,1040
47.7161239,1400,530,-122.3550264,2018,350,520
47.6049941,1100,0,-122.2849451,1928,260,840
47.6716447,1880,0,-122.1436102,1975,0,1880
47.6384959,3360,1170,-122.3545842,1913,700,1490
47.5077349,1030,0,-122.4622271,1920,0,1030
47.7042264,2020,0,-122.2344831,1977,420,1600
47.2676073,1200,0,-122.243696,1979,0,1200
47.5659061,1230,480,-122.3694513,2015,0,400
47.6903699,1360,470,-122.3807958,2016,0,420
47.5660954,1580,580,-122.3637545,2016,420,580
47.7165349,3300,1370,-122.289731,2015,1000,930
47.7556053,1550,0,-122.2757166,1959,0,1550
47.6255203,3330,1120,-122.3089245,1924,1120,1090
47.6316831,4730,1650,-122.2896164,1926,1440,1640
47.514315,2010,810,-122.347931,2018,420,780
47.4530502,2480,0,-122.3598109,1963,910,1570
47.4879618,1310,610,-122.1620918,2016,110,590
47.5056212,4220,2070,-122.1483808,2016,0,2150
47.4358173,3188,1477,-122.1591821,2019,0,1711
47.6975182,1210,420,-122.3469804,2018,0,370
47.6080489,1510,0,-122.1381252,1956,480,1030
47.4370759,2487,1462,-122.1552405,2018,0,1025
47.5923308,1280,430,-122.301,2016,0,440
47.6858795,2050,770,-122.2856437,1979,0,1280
47.2874292,3720,1590,-122.2862101,1977,0,2130
47.5586803,1630,0,-122.397332,1947,100,1200
47.4605773,1820,0,-122.1925598,1979,600,1220
47.4276149,780,0,-122.4451146,1953,0,780
47.5650562,2870,1130,-122.3599379,2019,660,1080
47.4113693,1470,0,-122.1904611,1963,0,1470
47.5504971,810,0,-122.3948398,1944,0,810
47.6626447,1720,0,-122.1495988,1972,620,1100
47.527739,2240,990,-122.2874852,1937,0,1250
47.6553093,1110,0,-122.3587732,1947,0,870
47.5437086,2880,0,-122.1734924,1973,1090,1790
47.2615239,2180,0,-122.2692488,1978,0,2180
47.705287,1450,500,-122.351643,2017,460,490
47.553822,1500,0,-122.3939979,1943,340,1160
47.587575,2360,0,-122.296689,1964,1180,1180
47.4635694,1160,0,-122.169821,1980,0,1160
47.633838,1980,900,-122.1064941,1974,0,1080
47.5476386,1360,680,-122.2786145,2019,0,680
47.5598712,1950,640,-122.3629454,2018,670,640
47.2903113,1160,0,-122.2147226,1957,0,1160
47.6918713,1910,0,-122.287316,1975,480,1430
47.7105554,1790,0,-122.2307053,1976,460,1330
47.6550339,1000,0,-122.1885295,1959,0,1000
47.48447,3400,0,-122.2980647,1957,1440,1960
47.56865,670,180,-122.3603415,2018,230,260
47.6632823,1900,860,-122.3032581,1973,0,1040
47.5436678,1570,0,-122.1740314,1973,0,1570
47.4778741,3590,2110,-122.1325178,2019,0,1480
47.3110336,1100,0,-122.2225509,1923,0,1100
47.3278153,1520,0,-122.2977847,1977,0,1520
47.6915495,1440,640,-122.3052914,2019,260,540
47.715533,1980,0,-122.1656022,1972,810,1170
47.6648056,1510,610,-122.3414496,2019,320,580
47.6691472,1720,720,-122.3725969,2016,360,640
47.5960787,1390,520,-122.299126,2015,0,430
47.6641803,1640,0,-122.3204287,1908,0,1150
47.3985578,3360,0,-122.3187603,1960,1670,1690
47.5673652,1620,0,-122.3753669,1926,0,1000
47.4525356,2670,0,-122.3581957,1954,1010,1660
47.6007639,1320,540,-122.3063598,2018,260,520
47.689794,910,0,-122.1709689,1940,120,790
47.3361397,2170,1200,-122.2989241,2008,0,970
47.7514452,980,0,-122.278985,1950,0,980
47.6821342,2210,0,-122.3722393,1946,180,1280
47.6712895,780,0,-122.3350166,1904,0,780
47.590742,2740,0,-122.157138,1972,870,1870
47.7303221,2400,0,-122.22851,1979,1010,1390
47.4971872,1390,0,-122.3198672,1949,0,1160
47.5524857,1350,450,-122.3820114,2019,450,450
47.7702506,2390,0,-122.3577986,1955,1220,1170
47.6809207,3020,1150,-122.1879909,2017,730,1140
47.4877633,1560,620,-122.161778,2016,310,630
47.422296,1090,0,-122.3154126,1967,0,1090
47.6955522,2370,0,-122.1688051,1976,840,1530
47.4977072,1100,0,-122.326974,1945,0,790
47.5336613,2370,0,-122.2256828,1973,0,2370
47.639292,1040,0,-122.3451536,1921,0,1040
47.2799296,1640,0,-122.3285754,1967,0,1640
47.4316049,2822,1242,-122.1779255,2018,387,1193
47.4364113,3188,1477,-122.154904,2018,0,1711
47.6224149,4870,1610,-122.0933631,1978,0,3260
47.3898138,1890,0,-122.1223883,1968,770,1120
47.7410732,2160,0,-122.2584705,1960,880,1280
47.6955066,1920,0,-122.1767476,1963,730,1190
47.6945822,2310,0,-122.213595,1994,0,2310
47.6393786,1560,780,-122.3174077,1914,0,780
47.4799568,1020,0,-122.1613416,1959,0,1020
47.4339888,2820,1410,-122.3385314,1967,0,1410
47.637832,2210,0,-122.3057383,1926,600,920
47.5408117,1440,0,-122.3855226,1951,500,940
47.6865195,1535,511,-122.3770624,2018,0,511
47.730209,1830,0,-122.330373,1947,260,1570
47.472864,3240,1730,-122.125593,2018,0,1510
47.4882859,1840,0,-122.340971,1953,120,1720
47.4361968,2525,1515,-122.1573894,2019,0,1010
47.481032,1710,0,-122.1551851,1967,0,1710
47.457322,1300,0,-122.2087814,1969,0,1300
47.6958078,1480,600,-122.3502436,2018,280,600
47.7615541,1740,630,-122.2432837,2016,340,770
47.5592936,2140,0,-122.2665033,1932,200,1390
47.5520417,1270,0,-122.3556549,1980,0,1270
47.514249,2670,780,-122.394681,1984,740,1150
47.39755,1710,0,-122.1758198,1975,800,910
47.6254193,1700,0,-122.1991833,1952,0,1700
47.5704465,820,0,-122.4076384,1952,0,820
47.5543073,2300,0,-122.2663201,1950,1150,1150
47.351793,2612,1460,-122.1375731,2018,0,1152
47.561815,1540,480,-122.3825092,2018,0,570
47.4174402,1170,0,-122.3181005,1961,0,1170
47.3323954,1860,0,-122.1964692,1966,620,1240
47.5658972,1500,570,-122.3694158,2016,360,570
47.4436035,2930,0,-122.3448439,1971,1040,1890
47.305007,790,0,-122.3642907,1962,0,790
47.5213948,2200,0,-122.360211,1967,1100,1100
47.7045517,1800,0,-122.288412,1955,0,1800
47.380626,2550,1399,-122.213061,2018,0,1151
47.7347913,2060,0,-122.1145685,1963,0,2060
47.680509,1860,0,-122.3025763,1952,790,790
47.5711016,2160,0,-122.1262297,1960,730,1430
47.4934827,1680,0,-122.1342111,1963,580,1100
47.6112054,1020,0,-122.1480279,1962,0,1020
47.4970116,1890,0,-122.3501419,2001,650,1240
47.502951,2370,0,-122.3746417,1973,860,1510
47.4729007,1840,0,-122.3257074,1959,800,1040
47.6718593,1520,0,-122.3950378,1904,0,880
47.5704369,1320,0,-122.3900294,1911,0,940
47.4666891,1960,0,-122.2969185,1955,220,1740
47.4624348,4270,0,-122.2807442,1997,1750,1780
47.5674052,850,0,-122.2852985,1947,0,850
47.6743968,1070,360,-122.3739146,2017,350,360
47.6700301,1560,0,-122.1558162,1964,0,1560
47.6662676,1520,530,-122.3666769,2018,0,460
47.7242127,1980,0,-122.3578577,1949,840,1140
47.6329942,2490,0,-122.2342399,1955,530,1960
47.6748548,1140,530,-122.3981123,2016,80,530
47.5868395,2450,0,-122.1753311,1951,820,1630
47.4373758,2020,0,-122.2828334,1961,920,1100
47.7711715,2240,0,-122.2731668,1961,670,1570
47.3681812,1250,0,-122.147044,1968,0,1250
47.4763765,1760,0,-122.151667,1978,310,1450
47.7065671,3230,1780,-122.2858256,2018,0,1450
47.6820121,2080,0,-122.3506055,1928,710,920
47.6854736,1880,0,-122.287689,1953,0,1880
47.6645783,1320,490,-122.3668143,2017,0,480
47.6051329,1990,0,-122.297563,1925,0,1290
47.4860568,760,0,-122.219673,1952,0,760
47.6658799,1510,520,-122.3699325,2017,0,470
47.6786518,1510,610,-122.3744758,2015,300,600
47.5132408,1610,0,-122.2584701,1951,480,1130
47.5708973,1540,520,-122.2875065,2016,500,520
47.5309669,2350,0,-122.236972,1949,0,1360
47.5091026,2000,0,-122.3333267,1949,550,1450
47.7696199,2090,620,-122.264581,1959,0,1470
47.6495035,2410,1010,-122.1143122,1984,0,1400
47.5654177,790,0,-122.3582405,1953,0,790
47.595885,1710,630,-122.2997735,2016,500,580
47.3748711,3260,1690,-122.1576132,2001,0,1570
47.5816963,1450,490,-122.3149221,2017,480,480
47.7618971,1760,0,-122.1626448,1969,680,1080
47.5987542,1740,660,-122.2990274,2016,420,660
47.7658029,2020,0,-122.3539237,1966,630,1390
47.6209838,1870,670,-122.2968473,2016,600,600
47.6661303,1360,520,-122.3678568,2016,300,540
47.5883822,3230,0,-122.1139982,1968,1540,1690
47.5685539,670,180,-122.360326,2018,230,260
47.675059,1620,0,-122.4027599,1919,0,1230
47.666388,1140,380,-122.3017594,2018,380,380
47.7392407,3440,0,-122.264986,1967,1610,1830
47.449155,1150,0,-122.1998375,1950,0,1150
47.5305931,710,0,-122.3749563,1918,0,710
47.713295,1460,460,-122.3554391,2017,460,540
47.7656509,940,0,-122.3197867,1948,0,940
47.7120941,1230,0,-122.2133683,1970,410,820
47.5536503,720,0,-122.262326,1921,0,720
47.6832237,2810,1490,-122.2983627,2018,0,1320
47.5479646,3030,0,-122.2625685,1954,1000,2030
47.50614,4990,1760,-122.1477457,2016,1430,1800
47.4495955,3290,0,-122.3600723,1954,1510,1780
47.565486,1360,460,-122.3661482,2018,0,440
47.5510166,1740,0,-122.218026,1959,0,1740
47.6156642,1740,0,-122.1153151,1960,570,1170
47.7296694,2200,0,-122.2195202,1978,790,1410
47.533252,4130,2150,-122.173883,2018,0,1980
47.3518251,2992,1431,-122.1364605,2018,0,1561
47.4764134,3710,1440,-122.1225946,2016,1120,1150
47.5071233,1790,0,-122.2435534,1956,570,1220
47.5712536,3620,1700,-122.1227065,1962,0,1920
47.7161555,2650,0,-122.3371126,1963,1050,1600
47.473028,3390,1910,-122.125998,2019,0,1480
47.7518818,1920,0,-122.2766404,1967,620,1300
47.6863788,2210,0,-122.3474842,1925,670,1050
47.669314,1540,510,-122.3547815,2015,510,520
47.5708833,2670,0,-122.1086188,1979,0,2670
47.6733099,1380,0,-122.3835058,1961,530,850
47.536199,1670,0,-122.2883134,1962,500,1170
47.3951542,1370,0,-122.2869451,1967,0,1370
47.5946692,1900,610,-122.2963341,2017,510,780
47.7214147,1060,0,-122.3151084,1948,100,960
47.5215973,2500,0,-122.2749633,1965,1250,1250
47.7276049,970,0,-122.220157,1971,200,770
47.5554194,1750,630,-122.2854474,2017,520,600
47.6200832,1570,350,-122.2984474,2017,0,580
47.6095346,1940,750,-122.3111555,2019,440,750
47.7362507,1830,940,-122.180741,1972,0,890
47.4056978,2010,0,-122.3155837,1962,720,1290
47.6784729,900,0,-122.3008854,1952,0,900
47.694186,1100,0,-122.3158231,1928,0,1100
47.6004612,1650,0,-122.309932,1908,0,820
47.6244206,1610,530,-122.3138665,2015,0,590
47.7256584,2080,0,-122.2895042,1978,840,1240
47.3520509,2480,1535,-122.1375506,2018,0,945
47.6951501,2960,1060,-122.3256417,2016,820,1080
47.6126562,1370,450,-122.3112416,2017,470,450
47.4572197,2940,0,-122.3660757,1968,1170,1770
47.6373791,2410,1020,-122.3187245,1907,300,1090
47.5565771,1760,0,-122.3933008,1953,600,1160
47.7231682,4390,1180,-122.2153702,1972,1510,1700
47.6409629,920,0,-122.4027168,1942,0,820
47.5347775,2120,0,-122.3912467,1954,770,1350
47.6038972,1670,560,-122.3033906,2016,550,560
47.5428646,2790,1400,-122.2651973,2001,0,1390
47.5660166,2630,1350,-122.1490374,1973,0,1280
47.694516,1300,0,-122.3780512,1956,370,930
47.7125685,3390,0,-122.2218307,1975,1560,1830
47.5020858,2790,1720,-122.1508837,2016,0,1070
47.6908312,1630,780,-122.3052882,2019,280,570
47.5127522,1650,0,-122.1575644,1968,0,1650
47.5674138,1690,450,-122.3705374,2015,480,450
47.2957602,800,0,-122.2177763,1944,0,800
47.6155202,1310,0,-122.1191952,1959,0,1310
47.4760179,3620,1890,-122.1298929,2018,0,1730
47.5029238,600,0,-122.2655735,1938,0,600
47.5552342,2750,0,-122.1699676,1963,1020,1730
47.5463255,3190,0,-122.2336602,1965,1100,2090
47.6105735,1850,0,-122.1209343,1960,700,1150
47.7125043,1010,0,-122.2946282,1942,90,920
47.6199624,1570,350,-122.2983406,2017,0,580
47.4714262,3320,1060,-122.4462896,1975,530,1730
47.3849129,2200,0,-122.2993044,1986,1100,1100
47.4765617,4140,1690,-122.1225975,2016,1090,1360
47.6722349,1240,400,-122.3907938,2019,360,480
47.5105345,1210,0,-122.385407,1960,230,980
47.7258606,3000,0,-122.315693,1969,1120,1880
47.570236,1610,620,-122.3598795,2018,0,370
47.760269,2810,0,-122.2698899,1959,560,2250
47.6638284,2150,0,-122.2868247,1931,700,960
47.6618079,1910,780,-122.3269899,1906,200,930
47.4429577,1560,0,-122.1377765,1980,0,1560
47.5928228,1730,600,-122.2957004,2016,530,600
47.4720294,1850,0,-122.1200501,1969,0,1850
47.5336503,3140,1760,-122.1746354,2018,0,1380
47.4758727,1900,0,-122.2935074,1909,0,1900
47.4763445,3660,2070,-122.1298404,2018,0,1590
47.6837142,1370,460,-122.3765747,2018,450,460
47.6168523,1640,540,-122.2971789,2016,560,540
47.6072334,1790,0,-122.2855611,1930,0,1040
47.7173327,3380,1990,-122.2291421,2019,0,1390
47.7386488,1210,0,-122.3202015,1955,0,1210
47.3354302,1190,0,-122.2811727,1970,0,840
47.6941147,1880,0,-122.3027595,1954,200,1680
47.700883,2270,0,-122.29436,1947,1120,1150
47.7049478,2450,0,-122.2015812,1968,700,1750
47.3108321,1830,0,-122.2062321,1965,0,1830
47.753575,2120,890,-122.3123,2019,450,780
47.5336566,2640,1320,-122.1735581,2017,0,1320
47.6954093,2190,0,-122.1207979,1977,950,1240
47.6595459,1980,0,-122.3280489,1913,110,1200
47.4949036,790,0,-122.2481018,1944,0,790
47.5514675,1500,0,-122.356261,1978,0,1500
47.6329378,2320,0,-122.3060292,1925,360,1170
47.6019505,4110,1840,-122.1289645,2018,0,2270
47.5895808,2170,0,-122.1698548,1962,680,1490
47.4368586,3054,1494,-122.1562066,2019,0,1560
47.6243919,1370,430,-122.3138675,2015,0,510
47.6707159,780,0,-122.3724152,1944,0,780
47.6384442,2920,950,-122.3154788,1911,700,1270
47.4989067,1990,0,-122.1888134,1966,810,1180
47.4771739,3460,1860,-122.1224123,2016,0,1600
47.555382,2290,0,-122.1835719,1959,1000,1290
47.461334,1106,0,-122.1735531,1962,0,1106
47.4762651,4040,1690,-122.1225917,2016,990,1360
47.5622772,1510,0,-122.399229,1954,0,1510
47.6831825,750,0,-122.2058574,1920,0,750
47.455989,1890,0,-122.1523745,1967,460,1430
47.6748585,1720,500,-122.3666688,2017,540,680
47.4005949,1220,0,-122.1930342,1970,0,1220
47.5588561,1540,520,-122.3632237,2016,0,520
47.4435167,1240,0,-122.1890474,1969,0,1240
47.674563,1890,0,-122.3060824,1919,0,1300
47.5656782,1330,360,-122.3665476,2017,0,480
47.7372999,2840,0,-122.2889005,1963,1000,1840
47.6773708,2870,910,-122.2703295,1941,450,1510
47.461455,1730,0,-122.1746634,1962,720,1010
47.6841538,1370,460,-122.3764414,2018,450,460
47.5659061,1230,480,-122.3694513,2015,0,400
47.5649892,1820,520,-122.3651404,2017,560,740
47.6203624,1040,0,-122.1190224,1959,0,1040
47.4487877,3185,1352,-122.1774736,2019,548,1285
47.6830246,1360,470,-122.3879756,2017,0,420
47.472441,3040,1670,-122.1265669,2019,0,1370
47.5340679,1350,530,-122.2786592,2017,290,530
47.6500603,1520,0,-122.396559,1950,250,1270
47.674721,1450,440,-122.3666557,2017,0,480
47.4476433,1130,0,-122.2820585,1951,0,1130
47.5569135,900,450,-122.3631752,2018,0,450
47.4853741,3010,1740,-122.1360602,2018,0,1270
47.7003871,2140,0,-122.2873512,1958,670,1470
47.7078282,3120,1860,-122.2300944,2018,0,1260
47.6906719,1980,0,-122.2818611,1952,500,1340
47.675107,2300,0,-122.2883001,1927,770,1230
47.4840562,1400,0,-122.3367777,1928,200,1090
