SalePrice,SqFt1stFloor,SqFtHalfFloor,SqFt2ndFloor,SqFtUpperFloor,SqFtTotLiving,SqFtTotBasement,SqFtFinBasement,SqFtGarageBasement,SqFtGarageAttached,DaylightBasement,SqFtOpenPorch,SqFtEnclosedPorch,SqFtDeck,BrickStone,Bedrooms,BathHalfCount,Bath3qtrCount,BathFullCount,YrBuilt,Longitude,Latitude
800000,870,0,0,0,870,870,0,0,0,0,210,0,0,0,2,0,0,1,1903,-122.2905423,47.6289085
440000,1850,0,0,0,1850,0,0,0,0,0,110,0,200,0,4,0,1,1,1965,-122.1572749,47.3347326
415000,760,0,1140,0,1900,0,0,0,450,0,50,0,90,0,4,1,0,2,2015,-122.3354686,47.5090488
500000,890,0,770,0,1660,0,0,0,0,0,0,150,0,0,1,0,0,1,1986,-122.194482,47.454993
344500,1350,390,0,0,1740,0,0,0,0,0,0,0,0,0,4,0,1,1,1952,-122.315715,47.7596233
731051,1028,0,1447,0,3315,840,840,0,406,0,132,0,160,0,5,1,0,3,2019,-122.1774736,47.4487877
410000,1090,0,0,0,1490,1090,400,0,0,1,0,0,240,0,4,0,0,1,1945,-122.3449334,47.5362683
499950,530,0,590,0,1410,540,290,250,0,1,0,0,60,0,3,1,1,1,2019,-122.3272771,47.7410554
619990,1181,0,1477,0,2658,0,0,0,460,0,78,0,0,0,4,0,1,2,2019,-122.3197448,47.3548119
780000,1190,380,0,0,1570,1190,0,0,0,0,0,0,0,100,3,0,0,1,1932,-122.3818704,47.6878861
615000,1040,0,760,0,2390,1040,590,450,200,1,60,0,380,0,4,1,1,2,1978,-122.2767846,47.7661711
400000,1010,0,830,0,1840,0,0,0,0,0,0,0,0,0,4,0,0,2,1955,-122.2844709,47.438609
1955000,1770,260,1640,0,3970,2030,300,0,0,1,370,0,160,0,4,1,0,3,1907,-122.3047196,47.6325381
885000,600,0,620,0,1550,570,330,240,0,0,0,0,480,0,3,0,1,2,2018,-122.3825498,47.6752622
790000,520,0,530,390,1490,310,50,260,0,0,0,0,320,0,3,0,1,1,2017,-122.3542022,47.6941249
540000,1160,0,1080,0,2240,0,0,0,720,0,50,160,110,0,3,1,1,1,1977,-122.1475091,47.4401454
669950,1170,0,1740,0,2910,0,0,0,630,0,240,0,0,0,4,1,0,2,2016,-122.1551568,47.5139816
999000,1450,0,0,0,2250,1450,800,620,0,0,0,0,0,100,3,1,1,1,1955,-122.3660552,47.7193358
435000,1310,240,0,0,1550,1040,0,0,0,0,70,0,0,0,4,1,1,1,1929,-122.2305529,47.3501154
725000,1690,0,0,0,1690,0,0,0,0,0,30,0,0,0,3,1,0,1,1960,-122.1629027,47.6780438
689000,930,0,740,0,1670,200,0,0,0,0,140,0,0,0,3,0,0,2,1904,-122.3114787,47.6039543
336000,1260,0,0,0,1260,0,0,0,460,0,0,0,0,10,3,1,0,1,1969,-122.1465054,47.3677542
665000,820,0,900,0,2270,840,550,290,0,1,0,0,70,0,4,1,0,3,2018,-122.3599137,47.5132947
624950,530,0,530,0,1350,520,290,230,0,1,0,0,510,0,3,1,1,1,2017,-122.2786592,47.5340679
734000,1290,0,0,0,1290,0,0,0,420,0,0,0,0,0,3,1,0,1,1958,-122.1826471,47.5547961
400000,990,0,0,0,990,990,0,0,0,0,50,0,0,0,3,0,0,1,1947,-122.266362,47.5546467
664000,1260,0,0,0,2180,1170,920,250,190,1,0,0,120,0,4,0,2,1,1974,-122.1766035,47.7255873
435000,1540,0,0,0,1540,0,0,0,400,0,0,0,0,0,3,0,1,1,1975,-122.15829,47.456517
815000,590,0,590,340,1520,260,0,260,0,0,0,0,270,0,4,1,0,3,2015,-122.3848944,47.6514866
599000,1720,0,740,0,2460,530,0,530,0,1,0,0,100,0,3,1,1,1,1977,-122.2546374,47.7722712
650000,880,370,0,0,1250,880,0,0,0,0,0,0,220,0,3,0,0,1,1928,-122.3011314,47.6437323
739000,550,0,550,0,1630,530,530,0,0,1,50,0,330,0,2,0,1,1,2016,-122.3732383,47.6712652
499950,1110,0,900,0,2010,900,0,0,360,0,480,0,130,0,4,1,1,1,1969,-122.3447807,47.4947727
690000,1940,0,0,0,1940,0,0,0,0,0,0,0,0,0,3,0,1,1,1968,-122.2196073,47.7220321
420000,1160,0,0,0,1990,1140,830,310,0,1,0,0,0,0,4,1,0,2,1964,-122.3533391,47.7594723
868000,1600,0,0,0,2330,1260,730,530,0,1,0,0,100,0,3,0,1,2,1960,-122.1677291,47.5850322
401500,1160,0,1220,0,2380,0,0,0,0,0,440,0,0,0,3,1,0,2,1988,-122.267007,47.270942
667500,1230,0,0,0,1230,1230,0,0,0,0,40,0,0,0,2,0,0,1,1925,-122.2782561,47.556196
799000,1090,0,1200,0,2290,0,0,0,440,0,30,0,70,0,3,1,1,1,2018,-122.3674806,47.5328252
603000,1350,0,0,0,1590,700,240,290,180,1,0,0,470,0,3,0,1,1,1974,-122.1955099,47.7389551
750000,610,0,570,0,1530,580,350,230,0,1,0,0,570,0,3,1,1,1,2017,-122.3879966,47.6360734
320000,950,0,0,0,950,0,0,0,570,0,0,0,0,0,3,0,0,1,1969,-122.3771228,47.3009104
699000,610,0,620,0,1400,460,170,290,0,1,20,80,540,0,2,1,0,2,2017,-122.2809978,47.5556013
1131000,1420,0,0,0,2020,1190,600,0,210,1,70,0,400,100,3,0,1,1,1940,-122.2729743,47.6712692
658000,1130,0,0,0,1970,1080,840,240,180,1,0,0,70,0,4,0,2,1,1972,-122.1833569,47.7386356
840000,1910,0,0,0,1910,0,0,0,400,0,0,0,0,0,4,1,1,1,1963,-122.1147391,47.6276869
809950,580,0,580,500,1660,0,0,0,0,0,20,0,210,0,3,1,1,1,2019,-122.3687149,47.6655628
348250,1010,0,0,0,1730,1010,720,290,0,1,0,0,130,0,4,1,0,1,1962,-122.1722295,47.4608107
699950,1022,0,1678,0,2700,0,0,0,691,0,258,0,0,0,4,1,0,2,2019,-122.3161434,47.3919557
1165000,880,0,910,500,2290,530,0,530,0,1,70,110,210,0,3,1,0,2,1974,-122.2123396,47.5546382
420000,860,0,0,0,860,860,0,240,0,0,0,0,0,0,2,0,0,1,1940,-122.343235,47.7321509
621000,1300,0,480,0,1780,0,0,0,0,0,0,0,0,0,3,0,0,2,1942,-122.324711,47.6920022
312000,1520,0,0,0,1520,0,0,0,0,0,0,0,0,0,3,0,1,1,1959,-122.3148941,47.3586041
549800,660,0,840,0,1500,0,0,0,0,0,200,30,0,0,3,0,1,1,2018,-122.3439955,47.5141339
639950,460,0,460,0,1370,710,450,260,0,1,80,0,130,0,2,0,1,1,2018,-122.3764414,47.6841538
482500,1740,0,380,0,2120,0,0,0,550,0,0,0,100,100,4,1,0,1,1949,-122.3307567,47.5098733
456100,960,380,0,0,1340,960,0,220,0,0,0,0,0,0,4,1,0,1,1919,-122.3637025,47.467789
695000,1220,420,0,0,2490,1220,850,0,0,0,130,0,0,0,4,0,1,1,1910,-122.3897273,47.578161
500000,1030,0,0,0,1030,0,0,0,0,0,0,0,0,0,2,0,0,1,1945,-122.3583079,47.5679285
675000,2210,0,0,0,2210,700,0,700,0,1,0,0,160,0,4,0,1,1,1955,-122.2623612,47.7654672
734500,860,0,0,0,1720,860,860,0,0,1,0,0,100,0,3,0,1,1,1954,-122.2956353,47.7022385
513000,1320,0,0,0,1920,1320,600,620,0,1,0,0,220,0,3,1,1,1,1959,-122.357644,47.775066
525000,870,0,1400,450,2720,0,0,0,380,0,40,0,100,0,4,1,1,1,2017,-122.2973174,47.4920227
524745,670,0,700,0,1710,760,340,420,0,1,80,0,0,0,3,1,1,1,2016,-122.2902646,47.7345112
740000,480,0,440,520,1440,0,0,0,0,0,0,0,270,0,3,0,1,1,2018,-122.3671387,47.6747283
630800,870,0,0,0,1660,860,790,0,220,1,80,0,200,0,4,0,1,1,1969,-122.2107296,47.7122359
550000,2390,0,0,0,3390,1410,1000,0,800,1,0,0,840,0,4,0,1,2,1978,-122.1539943,47.3803885
420500,1080,0,0,0,1480,860,400,250,0,0,0,0,0,0,3,0,0,1,1948,-122.380418,47.5234812
458500,1600,0,0,0,1600,0,0,0,0,0,0,400,0,0,4,0,0,2,1968,-122.1173605,47.4722311
567990,1125,0,1608,0,2733,0,0,0,420,0,197,0,0,0,4,1,0,2,2019,-122.3149396,47.330426
300000,730,360,0,0,730,0,0,0,0,0,140,0,0,0,2,0,0,1,1918,-122.338952,47.5227692
595000,1540,0,0,0,2060,1270,520,620,0,1,0,0,370,0,4,1,1,1,1958,-122.3137464,47.7240099
639950,490,0,450,0,1390,450,450,0,0,1,70,0,0,0,3,0,0,2,2017,-122.3549243,47.713209
1025000,1700,0,0,0,2510,1570,810,0,480,1,0,0,230,0,4,0,1,1,1964,-122.1721855,47.5580421
1300000,1720,0,2010,0,5410,1680,1680,0,520,1,1060,0,0,0,5,2,1,4,2018,-122.2048578,47.6025952
1150000,2220,0,0,0,2220,0,0,0,620,0,260,0,0,0,4,1,0,2,1968,-122.2172361,47.5643189
568800,700,280,0,0,980,700,0,0,0,0,40,0,0,0,3,0,0,1,1923,-122.3030839,47.5786044
415000,1360,0,0,0,1360,0,0,0,460,0,0,0,0,0,4,0,1,1,1966,-122.1708184,47.4528118
413000,640,0,910,0,1550,0,0,0,240,0,120,0,0,0,3,1,0,2,2016,-122.2713495,47.4926533
515000,960,0,0,0,1150,960,190,220,0,0,50,0,0,20,3,0,1,1,1951,-122.2388272,47.5091631
790000,1490,0,720,0,2210,0,0,0,730,0,120,0,0,0,3,1,1,1,2011,-122.1130887,47.7707957
231450,1360,0,0,0,1360,360,0,360,0,1,0,0,0,0,3,0,0,1,1961,-122.2825541,47.3438917
1948000,2290,0,1170,0,3460,0,0,0,350,0,0,0,150,0,4,0,1,2,1953,-122.2030845,47.630785
685000,570,0,480,490,1540,0,0,0,0,0,20,0,570,0,3,1,1,1,2018,-122.3825122,47.5618571
560000,1260,0,0,0,1830,1150,570,580,0,1,0,0,730,0,3,0,2,1,1977,-122.2335679,47.7098285
370000,650,230,0,0,880,690,0,220,40,0,0,0,0,0,3,0,0,1,1928,-122.3537057,47.5315395
800000,620,0,620,0,1530,460,290,170,0,1,0,0,550,0,3,0,1,2,2017,-122.2986612,47.6002903
420000,1280,430,0,0,1710,0,0,0,0,0,0,0,0,0,4,0,1,1,1952,-122.3562893,47.4612055
300000,1050,0,0,0,1050,0,0,0,0,0,0,0,0,0,3,0,1,1,1959,-122.170196,47.5131256
400000,910,0,0,0,1710,800,800,0,400,1,0,0,40,0,3,0,0,2,1975,-122.1745581,47.3942941
1712500,2560,0,0,0,4130,2560,1570,980,0,1,180,0,220,0,4,0,0,3,1953,-122.2022422,47.5899464
345000,1510,0,0,0,1510,0,0,0,250,0,0,0,0,0,3,0,0,1,1954,-122.3175574,47.361268
725000,1970,0,1310,0,3280,0,0,0,760,0,220,0,440,0,3,1,1,2,1991,-122.5031841,47.4043193
700000,1240,610,0,0,2450,1140,600,0,530,1,0,0,900,0,3,1,0,1,1975,-122.387293,47.7769695
507000,1270,0,0,0,1270,0,0,0,0,0,0,0,0,0,3,0,1,1,1954,-122.1475732,47.5733955
781500,1010,340,0,0,1350,1010,0,180,0,0,40,0,0,0,4,1,0,1,1927,-122.3675465,47.6812976
900000,1680,0,0,0,2000,1680,320,280,0,1,60,0,300,100,3,0,0,2,1951,-122.3846641,47.7009856
465000,1280,0,0,0,2170,1200,890,310,0,1,0,0,110,0,4,1,1,1,1978,-122.3047678,47.5498612
170000,1630,0,0,0,1630,0,0,0,0,0,120,0,0,0,3,1,0,1,1970,-122.0953199,47.4582367
410000,1120,0,0,0,1120,0,0,0,0,0,0,0,0,0,3,0,0,1,1949,-122.3205824,47.7206356
850000,1260,0,1260,0,2520,710,0,0,0,0,210,0,0,0,5,0,0,2,1910,-122.2884331,47.6160935
1510000,1190,820,0,0,2220,1190,210,190,0,0,40,0,320,85,4,1,2,1,1932,-122.2722294,47.6622081
557574,480,0,490,0,1450,480,480,0,0,0,0,110,380,0,3,0,1,1,2017,-122.3149216,47.5817414
700000,450,0,350,310,1610,720,500,220,0,1,0,0,150,0,2,1,1,1,2015,-122.3705544,47.5673607
480000,1410,0,0,0,1410,0,0,0,0,0,0,0,0,0,3,0,1,1,1949,-122.3174216,47.7037044
594950,500,0,390,0,1320,430,430,0,0,1,0,0,110,0,3,0,1,1,2016,-122.2906677,47.6802353
350000,990,0,0,0,990,0,0,0,570,0,80,0,0,0,3,0,0,1,1960,-122.1988825,47.3952679
560000,820,0,700,0,1520,0,0,0,360,0,80,0,0,0,4,1,0,1,1962,-122.3756065,47.5073085
525000,640,0,0,0,640,640,0,0,0,0,0,0,0,0,2,0,0,1,1942,-122.3887545,47.5412984
679000,560,0,560,0,1340,380,220,160,0,1,0,0,460,0,3,0,0,2,2017,-122.2963473,47.5935089
400000,1400,0,0,0,2070,1350,670,680,0,1,100,0,270,0,3,1,1,1,1978,-122.2803601,47.3814194
487000,450,0,430,0,1240,360,360,0,0,1,0,30,400,0,2,0,2,0,2018,-122.3746589,47.5444993
234000,1420,0,0,0,1420,0,0,0,250,0,0,0,120,0,3,0,1,1,1967,-122.3253438,47.318448
685000,450,0,450,0,990,400,90,310,0,1,10,0,400,0,1,0,1,0,2019,-122.3650316,47.674174
680000,1320,0,0,0,1920,1220,600,480,0,1,0,0,150,0,4,1,1,1,1960,-122.1757654,47.5553827
417000,1090,0,0,0,1090,0,0,0,310,0,0,0,0,0,2,0,0,1,1955,-122.3466392,47.7353408
663000,980,0,0,0,1120,920,140,0,0,1,50,0,0,0,2,0,0,1,1947,-122.2879176,47.6781401
250000,750,0,0,0,750,0,0,0,0,0,0,0,0,0,2,0,0,1,1953,-122.1684414,47.4927153
585000,1258,524,1614,0,3396,0,0,0,478,0,84,0,0,0,4,1,0,2,2018,-122.1668769,47.327546
1488000,1340,0,1720,0,3060,0,0,0,840,0,320,0,200,0,4,0,1,2,2019,-122.1652637,47.6903016
760000,980,0,760,0,1740,0,0,0,480,0,140,0,350,0,4,1,1,1,1962,-122.1049124,47.6191284
392000,1060,0,0,0,1060,0,0,0,0,0,70,0,0,0,2,0,0,1,1999,-122.3375804,47.5107484
880000,1310,0,1020,0,2330,0,0,0,640,0,80,0,240,0,4,0,2,1,1981,-122.1670961,47.6992998
595000,1470,0,0,0,2170,1300,700,600,0,0,0,370,0,20,3,0,1,1,1961,-122.1187745,47.481296
776900,1540,0,1780,0,3320,0,0,0,580,0,40,0,0,0,5,0,1,2,2016,-122.1532744,47.4803935
1258000,1880,0,0,0,2280,750,400,310,150,1,40,0,590,0,3,1,1,1,1977,-122.2203381,47.5779464
625000,480,0,480,0,1430,470,470,0,0,1,0,0,290,0,3,1,0,2,2016,-122.3878415,47.677166
899950,522,522,522,522,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,-122.3976633,47.6902988
575000,520,0,520,0,1040,0,0,0,0,0,0,0,0,75,2,1,0,1,1949,-122.3748796,47.6798494
615000,490,0,490,490,1470,0,0,0,0,0,0,0,440,0,3,0,1,1,2018,-122.345663,47.705812
1480000,1260,1020,0,0,3240,1260,960,0,0,1,150,0,240,100,5,0,1,2,1939,-122.2755433,47.6761645
732345,1480,0,2010,0,3490,0,0,0,590,0,300,0,0,0,4,1,0,2,2016,-122.123017,47.4762813
475111,1320,0,0,0,2000,1300,680,620,0,1,0,0,0,0,3,0,2,1,1963,-122.3198997,47.3918475
1525000,1620,0,0,0,3390,1770,1770,0,530,1,0,0,380,0,3,1,1,1,1958,-122.2142869,47.5693472
550000,2500,0,0,0,2500,0,0,0,0,0,0,0,0,0,3,0,1,1,1967,-122.1032891,47.4751379
1030000,1580,0,0,0,3050,1470,1470,0,440,1,100,0,430,0,5,0,1,2,1979,-122.1524749,47.549095
905000,1730,0,0,0,1730,0,0,0,510,0,0,0,400,0,3,1,1,1,1961,-122.1486893,47.5903093
580000,1510,0,0,0,2140,1380,630,750,0,1,0,0,580,0,2,1,1,1,1981,-122.3198932,47.3968366
231000,880,0,0,0,880,0,0,0,0,0,0,0,0,0,2,0,0,1,1947,-122.1644987,47.4698955
460000,630,0,630,0,1360,580,100,480,0,1,0,0,60,0,2,1,0,2,2016,-122.2431201,47.7618968
610000,730,0,680,830,2370,740,130,610,0,0,100,0,160,0,4,0,0,3,2018,-122.3063682,47.5089141
782000,900,200,0,0,1300,900,200,0,0,0,0,0,0,0,4,0,1,1,1937,-122.3942642,47.6804555
380000,980,100,0,0,1080,0,0,0,380,0,0,0,0,0,4,0,0,1,1962,-122.3222821,47.5036605
800000,1210,0,570,0,2320,540,540,0,0,0,60,0,290,0,2,1,0,2,1974,-122.210159,47.613323
1060000,1320,0,1040,1040,3400,0,0,0,380,0,0,0,340,0,4,0,1,3,2016,-122.2674228,47.5394299
557500,1080,0,0,0,1080,0,0,0,260,0,0,0,170,0,4,0,0,1,1954,-122.1391106,47.5693793
360500,1050,0,0,0,2100,1050,1050,0,460,1,60,0,280,0,4,0,1,1,1958,-122.3289177,47.4165462
350000,1040,0,0,0,1040,1040,0,480,0,0,0,50,0,0,2,0,0,1,1909,-122.2891592,47.5469626
435000,720,790,0,0,1690,590,180,0,0,0,70,0,0,0,4,0,0,1,1910,-122.3078987,47.5968329
850000,2170,0,0,0,2170,0,0,0,520,0,40,0,190,0,4,1,1,1,1967,-122.1268542,47.6584823
550000,1040,0,850,0,1890,480,0,0,0,1,90,0,460,0,3,0,0,2,1928,-122.4427031,47.4706179
799000,520,0,520,0,1500,460,460,0,0,1,0,100,270,0,3,1,1,1,2018,-122.3051597,47.6006736
885000,1260,0,0,0,2260,1200,1000,0,0,1,100,0,160,0,5,1,0,1,1940,-122.3966837,47.6877657
900000,1190,0,0,0,1190,320,0,0,0,0,110,0,0,0,2,0,0,1,1909,-122.3549129,47.6398046
325000,1250,0,0,0,1250,0,0,0,0,0,120,0,0,0,3,0,1,1,1973,-122.0915662,47.338414
420000,1100,0,0,0,2000,1100,900,0,0,1,0,0,120,0,5,0,1,1,1962,-122.3166803,47.3972099
400000,750,0,0,0,750,0,0,0,0,0,0,0,0,0,2,0,0,1,1942,-122.3537132,47.5243807
617000,500,240,0,0,740,430,0,0,0,0,70,0,0,0,1,0,0,1,1909,-122.3079491,47.6786133
675000,1510,0,0,0,2710,1610,1200,0,0,1,110,0,0,100,5,0,2,1,1957,-122.2966185,47.5455963
281000,1400,0,0,0,1400,0,0,0,450,0,0,0,0,0,3,0,0,1,1955,-122.2216073,47.2985827
645000,1520,0,0,0,2050,800,530,270,0,0,40,0,220,0,3,0,0,1,1948,-122.3592683,47.7263784
399990,1420,0,1260,0,2680,0,0,0,510,0,0,0,480,0,4,1,1,1,1978,-122.3381311,47.3108393
719950,511,511,511,511,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,-122.3771135,47.6865256
475000,1590,0,0,0,1590,0,0,0,460,0,40,0,0,0,3,0,1,1,1968,-122.1571703,47.5127903
400000,1920,0,0,0,2520,880,600,280,120,1,0,0,120,0,4,1,1,1,1978,-122.2865521,47.2821339
425000,1370,0,890,0,2260,0,0,0,580,0,0,0,80,0,4,0,1,1,1979,-122.1477336,47.3545212
369000,1670,0,0,0,2380,1260,710,550,0,1,0,0,150,0,5,0,0,2,1969,-122.2029034,47.2768959
250000,1350,0,0,0,1350,0,0,0,0,0,0,0,0,0,2,0,0,1,1943,-122.2363688,47.3913348
1110000,1530,0,0,0,1530,0,0,0,520,0,100,0,0,20,3,0,0,2,1962,-122.1706018,47.5863122
1027762,1510,0,1730,0,3240,0,0,0,700,0,140,0,0,0,4,0,0,3,2019,-122.126513,47.472112
721000,1060,0,0,0,1870,1010,810,200,0,0,50,0,0,0,2,0,1,1,1924,-122.3458634,47.6835157
255000,1050,0,0,0,1550,1020,500,500,0,0,0,0,70,0,4,0,0,1,1963,-122.2363465,47.5008488
725000,590,0,590,0,1540,560,360,200,0,1,0,70,520,0,3,1,1,1,2017,-122.3632188,47.5565188
449950,390,0,390,390,1170,0,0,0,0,0,0,0,10,0,3,0,1,1,2018,-122.2876612,47.5484492
615000,1610,0,0,0,2830,1540,1220,320,0,1,0,0,220,0,3,2,1,1,1962,-122.3335162,47.7649767
328940,760,0,980,0,1740,0,0,0,230,0,20,0,0,0,4,0,0,3,2018,-122.1620638,47.6993876
628500,440,0,440,0,1070,440,190,240,0,1,0,0,360,0,2,0,2,0,2018,-122.3091401,47.5967361
450000,1150,560,0,0,1710,1150,0,0,0,0,170,40,0,0,5,0,0,1,1912,-122.3105207,47.5739207
769000,1830,0,1860,0,3690,0,0,0,670,0,0,160,0,0,5,0,1,2,2016,-122.1432787,47.4853139
434000,1270,0,0,0,1270,0,0,0,520,0,0,0,0,0,3,1,0,1,1956,-122.3311498,47.4546228
324950,1180,0,0,0,1180,0,0,0,0,0,0,0,0,0,3,0,0,1,1948,-122.3314487,47.5097065
820000,900,0,770,0,2470,900,800,0,0,1,0,0,330,0,2,0,0,2,1972,-122.1639721,47.5673217
450000,1250,0,0,0,1940,1250,690,560,0,1,0,0,240,0,3,0,1,1,1963,-122.3331157,47.4127063
875000,2200,832,0,0,4602,2200,1570,630,0,0,50,0,0,0,4,1,2,2,1961,-122.2612676,47.5486299
503000,1160,0,0,0,1160,1010,0,0,0,1,0,0,120,0,3,0,0,1,1947,-122.3339806,47.7302842
665000,1240,0,0,0,2100,1200,860,340,190,1,0,0,80,0,4,0,2,1,1977,-122.1744527,47.7212465
604950,730,0,0,0,1470,740,740,0,0,0,80,130,0,0,4,0,0,2,1918,-122.2964401,47.6218754
355000,820,0,0,0,910,900,90,180,140,1,0,0,120,0,2,0,0,1,1931,-122.2811343,47.7184132
607000,1140,0,0,0,1640,1060,500,300,140,1,0,0,250,0,3,1,1,1,1976,-122.1145121,47.681448
409700,590,0,640,0,1380,570,150,420,0,1,100,0,0,0,2,1,1,1,2016,-122.1612583,47.4869567
700000,1290,0,0,0,1890,1290,600,250,0,0,0,0,130,0,3,0,0,1,1950,-122.4124792,47.57296
716000,920,0,320,0,1240,920,0,0,270,0,80,0,360,0,3,0,1,1,1946,-122.265411,47.6716302
669950,1025,0,1462,0,2487,0,0,0,400,0,45,0,0,0,4,0,1,2,2019,-122.1562092,47.4366449
670000,2220,0,360,0,2580,0,0,0,400,0,0,0,0,0,4,1,0,1,1952,-122.3101958,47.7537732
244800,940,0,0,0,940,0,0,0,0,0,0,0,0,0,3,0,0,1,1956,-122.1721801,47.4988716
465950,1330,0,0,0,1660,680,330,350,130,1,0,0,260,0,3,0,1,1,1976,-122.1293736,47.4478455
575000,400,0,480,480,1360,0,0,0,0,0,0,80,400,0,3,1,1,1,2019,-122.3694663,47.5670971
552000,1710,0,0,0,1710,0,0,0,460,0,0,0,0,0,3,0,0,2,2019,-122.1620917,47.6959835
539950,1070,500,0,0,1570,660,0,200,40,0,0,0,0,0,4,0,0,1,1940,-122.314519,47.5632521
490000,890,0,0,0,890,0,0,0,500,0,0,0,0,0,3,0,0,1,1952,-122.2969772,47.7440703
785000,1690,0,0,0,1690,700,0,650,0,0,350,0,0,25,3,0,1,1,1951,-122.2769547,47.707173
500000,1210,480,0,0,1790,1210,100,240,0,0,100,0,140,0,3,1,0,1,1925,-122.2853366,47.5693602
650000,1510,0,0,0,2680,1510,1170,340,0,1,0,0,70,0,4,1,1,1,1963,-122.2354395,47.7418278
1100000,760,890,0,0,2240,590,590,0,530,1,100,0,0,0,4,1,1,1,1972,-122.167692,47.6418541
815000,680,0,610,0,1820,530,530,0,0,1,0,60,640,0,4,1,1,1,2019,-122.3069286,47.5981546
988000,1550,0,0,0,2500,1550,950,600,0,1,130,0,320,0,4,0,1,2,1961,-122.1658286,47.6126028
475000,940,0,0,0,940,0,0,0,0,0,0,0,0,0,3,0,0,1,1948,-122.3240523,47.7437986
694880,570,0,680,0,1510,590,260,330,0,1,140,0,0,0,3,0,2,1,2019,-122.3045998,47.692088
402000,2030,0,0,0,2030,0,0,0,730,0,0,0,350,0,3,0,1,1,1975,-122.2177247,47.2866482
560000,900,500,0,0,1400,900,0,0,0,0,0,50,0,0,3,0,0,1,1922,-122.2923315,47.6074462
974990,1270,0,1740,0,3010,0,0,0,670,0,240,0,0,0,4,0,1,2,2018,-122.136919,47.4854464
378000,1060,0,0,0,1500,960,440,260,160,1,0,0,60,0,3,0,0,2,1978,-122.1626386,47.4537973
530000,780,190,0,0,1110,780,140,0,330,0,80,0,0,50,3,0,0,1,1948,-122.2751114,47.5556979
1225000,1610,0,0,0,2920,1310,1310,0,420,1,0,0,900,0,5,0,0,3,1973,-122.2130915,47.5486345
365000,1750,0,0,0,1640,0,0,0,510,0,90,0,550,0,3,0,0,1,1967,-122.1760453,47.4535397
401000,1370,0,0,0,2100,1350,730,620,0,0,0,0,140,0,3,0,1,1,1959,-122.2602893,47.7387002
659950,1025,0,1462,0,2487,0,0,0,400,0,45,0,0,0,4,0,1,2,2019,-122.1573894,47.4361968
1100000,1750,0,0,0,2940,1730,1190,440,0,1,70,0,500,0,4,1,1,2,1969,-122.211036,47.5443239
800000,1390,0,700,0,2540,740,450,290,190,1,0,0,0,0,5,0,1,1,1975,-122.2261325,47.7176058
569700,1610,0,0,0,2460,1480,850,630,0,1,90,0,110,0,3,1,1,1,1977,-122.1269221,47.693752
800000,1880,0,0,0,1880,0,0,0,480,0,0,0,760,0,3,0,2,1,1972,-122.1450609,47.6663757
620000,1100,420,0,0,1760,1100,240,300,0,0,0,0,0,0,4,1,0,1,1947,-122.3591905,47.7135243
374000,1310,0,0,0,2030,1220,720,480,0,1,0,0,240,0,3,1,1,1,1965,-122.3222257,47.4220251
850000,1630,0,0,0,3140,1630,1510,0,460,1,450,0,280,0,5,0,2,1,1968,-122.0957938,47.6294152
635000,1580,0,0,0,1580,530,0,530,0,1,100,0,0,0,3,1,2,1,1963,-122.1971582,47.7690614
699950,490,0,350,0,1310,470,470,0,0,1,20,0,500,0,3,1,2,0,2017,-122.3666649,47.664578
363000,1210,0,0,0,1210,0,0,0,440,0,183,0,0,0,3,0,1,1,1968,-122.3179657,47.3711077
615000,1010,0,0,0,1720,1010,710,0,0,1,0,0,0,0,5,0,1,1,1956,-122.1288671,47.601639
245000,1200,0,0,0,1200,0,0,0,310,0,0,0,0,0,4,0,0,1,1967,-122.1114054,47.3675596
689950,1010,0,1515,0,2525,0,0,0,400,0,167,0,0,0,4,1,0,2,2019,-122.1591821,47.4358173
430000,1370,0,1630,0,3000,0,0,0,620,0,700,0,490,0,4,0,1,2,1958,-122.323361,47.3948056
1875000,1600,0,1430,0,3030,0,0,0,0,0,90,0,0,0,4,0,0,3,2017,-122.19907,47.6895172
389000,1350,0,0,0,2030,1250,680,570,0,0,40,0,370,0,3,1,1,1,1977,-122.249811,47.7732718
820000,1180,0,990,0,2170,0,0,0,650,0,0,0,100,0,4,1,1,1,1974,-122.10384,47.6376774
725000,1220,0,0,0,2440,1220,1220,0,0,0,0,250,250,25,5,0,0,2,1955,-122.3780059,47.5462118
299950,910,0,0,0,910,0,0,0,340,0,20,0,210,0,2,0,0,1,1942,-122.2873825,47.4503723
800000,780,0,1020,0,2580,780,780,0,400,1,160,0,0,0,4,0,0,3,2017,-122.2327597,47.5063753
710000,1540,0,0,0,2190,1540,650,240,0,0,0,0,0,0,5,0,1,1,1942,-122.3780979,47.5252507
1160000,1350,0,1420,0,2860,630,90,540,0,0,110,0,0,0,4,1,1,1,2016,-122.3664444,47.67036
397000,1100,0,860,0,1960,0,0,0,480,0,0,0,0,0,4,1,1,1,1967,-122.2796658,47.3770372
330000,790,0,790,0,1580,0,0,0,550,0,0,0,0,0,3,0,1,1,1983,-122.1623446,47.4785338
620000,1320,0,1010,0,2330,0,0,0,480,0,0,0,190,0,4,1,1,1,1969,-122.3642717,47.7714738
